Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,128.54798229634815,5,111.51689937181317,249,7133.406224369308,0.19812407662871956,0.0814409160297684,218.2659189560369,0.5530059259768483,Dec,3,4,3,14,Returning_Visitor,True,True
24,14.995182747863733,2,144.2639507486099,598,7617.869730186984,0.1164869111471411,0.1633885865826098,49.203415089724125,0.6215556738113635,Jan,6,2,3,13,New_Visitor,False,True
2,367.12101608383347,17,50.67086220193566,73,1025.5225815497315,0.13456987294957984,0.09847901321051267,71.06777979622608,0.21116238649774532,Oct,6,4,8,7,Returning_Visitor,False,True
14,55.85693208383344,15,173.25349283915878,321,4280.417632717932,0.052760670851956286,0.15944101727667448,82.11071950933237,0.14433317044462135,Nov,1,5,5,7,Other,False,False
5,220.71171349027816,2,130.731194372767,548,884.771918880979,0.09166603503867883,0.15147011815050077,301.0823847289886,0.015437404971243018,May,7,2,1,16,New_Visitor,False,True
16,109.62168297181911,1,284.18908901785755,636,2264.0628577887487,0.004189760730782122,0.11238158066632503,278.2262605931335,0.6087964454525292,May,6,5,2,14,New_Visitor,True,False
11,26.077120873876414,1,280.8585688875657,165,4971.940386499906,0.14394415918527922,0.10147160378842637,233.412094080537,0.9239620125822448,Dec,6,1,2,13,New_Visitor,False,True
21,19.968994265351636,22,169.6421866019917,0,2422.820732409975,0.18517547543711788,0.05855580911341925,40.69381624427373,0.6806405027360839,Nov,2,6,2,12,Returning_Visitor,False,True
19,46.222679534535516,9,193.30480079716057,337,2924.401223256779,0.02242985757310989,0.0822852943236353,61.653239445125685,0.6510166072626383,Aug,3,7,5,19,Other,True,True
23,28.54680555575202,14,41.33894033212273,290,5969.079098155538,0.09087558507926521,0.07834843962711574,102.91561801640152,0.5325747644307449,June,1,2,8,15,New_Visitor,True,False
28,304.22324620796917,2,66.99697165205147,70,4599.865265168693,0.12463346953177318,0.02065205047688137,332.34703944570197,0.6181426420863869,Feb,6,6,6,11,Other,False,False
10,194.22648091337166,7,270.21462126057287,107,4144.358251897795,0.1264356469210227,0.10481553879070729,288.9230103608894,0.7231751665730523,June,8,13,3,13,New_Visitor,True,True
24,137.15683653959186,17,209.7497768687205,489,2593.388066529731,0.06130633249304945,0.1160629210070109,365.9201318987945,0.15117888075842867,Mar,1,6,7,4,New_Visitor,True,True
3,167.34756405280285,10,56.82905918492326,597,5633.208232271275,0.0039569319336622225,0.19380192743293084,13.628544182201896,0.730359360455223,Oct,7,12,1,14,Other,False,True
25,371.57869422904935,6,171.06309182196685,180,3391.7329452160807,0.1775630422570034,0.05657664733392538,328.4975334089285,0.15523847962574977,May,3,6,9,15,Returning_Visitor,False,True
27,364.3007250952589,18,280.4283751468347,24,7190.510201600468,0.01835541299520307,0.07989172793984123,9.609223484531126,0.29437356117229696,Dec,2,10,6,7,Returning_Visitor,True,True
25,286.27059204903077,24,103.55133184857108,150,4812.789723498957,0.03553594733404721,0.1103751652549469,266.1879611541532,0.3393203532839276,June,8,10,3,9,Other,False,True
5,353.8729509686751,6,55.746112655725575,264,4306.500804626462,0.1925574535502735,0.17060702102654235,259.96775563907926,0.2856160754788989,Mar,5,10,2,2,Other,False,False
0,127.85921103504991,24,282.6075830727295,202,6425.075940446293,0.10007465398621662,0.05159286795227341,107.17207545046432,0.5245921153898706,Jan,6,3,7,7,Other,False,True
19,152.44373040331314,1,138.37960808762975,562,3883.5294326978574,0.17480738633323437,0.0468617136598464,299.5434673769437,0.5551441885411353,Jul,1,9,2,15,Returning_Visitor,False,True
22,245.48487274169122,5,125.17259959882993,474,2234.306639983643,0.1793891108523419,0.10637656844664256,168.9140902809053,0.8195741923464098,Dec,5,2,4,8,New_Visitor,True,True
27,249.45037891890567,4,80.27015993782507,219,1240.77608293934,0.19788865726988314,0.025712996655695,253.35222142608825,0.5771623095736211,Nov,1,6,1,11,New_Visitor,True,True
15,192.67993520493638,13,267.47558848414326,568,4494.547717960631,0.008140278545093227,0.13928544948386842,252.0938085384273,0.996453938020241,Jan,5,13,6,18,Returning_Visitor,False,True
14,160.2631393751813,17,253.68503006687254,81,3398.8528070116135,0.010600038383497969,0.17195717413998177,352.6077860479206,0.6948245856722195,May,1,8,2,13,Other,False,True
16,394.472124643478,3,120.89711983102622,163,3179.008030576621,0.038144416555410544,0.0059009677955566,269.66176299082963,0.7295894896971238,Jul,5,12,8,5,New_Visitor,True,True
7,328.44945044708976,3,9.183983969123656,268,2795.2575181276147,0.13127966019341686,0.038994350216937895,268.2543429043527,0.9978101291835105,Apr,1,5,1,16,Other,False,True
27,173.99207915521808,23,133.99542915184185,182,5372.897727100641,0.052393180266941335,0.11582371511509076,238.57723054045485,0.23415628610095163,Mar,2,8,9,8,Other,False,True
25,290.9169908958274,12,54.25740497401599,179,4151.97149510069,0.09912499820663119,0.16555820693180553,40.06399164425463,0.6466969510378101,Aug,3,3,8,10,Returning_Visitor,True,True
11,107.8246773009838,22,42.82022104466435,597,4297.909259061987,0.15727149321795209,0.09801501531480679,120.40385497671306,0.88796627597864,Oct,6,6,2,5,Other,True,True
26,40.06773049493195,20,117.92808356862707,471,2464.9984100794463,0.03715836013306837,0.15687054636221087,183.76318392616105,0.9679409855017967,Aug,1,10,3,12,Returning_Visitor,True,False
21,140.97241022109625,24,29.72308120338816,110,4909.207826979396,0.057176912307675035,0.08445019259499527,100.12891527436874,0.4465060582972493,Nov,8,8,7,4,Other,False,True
20,161.18912004935768,0,287.2393520794995,669,3228.1285958418284,0.14550512797491805,0.07750693716189064,66.23113366146089,0.43088450814722445,May,1,9,7,15,Other,False,True
9,6.614849824268321,19,14.26175453438454,44,6155.839518156471,0.0015371744190366245,0.036330571589699344,204.67872471100924,0.09473829543273582,Nov,7,7,5,17,Returning_Visitor,False,True
26,325.91680065435844,4,120.41088821961814,549,4236.2444378075415,0.15147608719389394,0.030318790323971202,334.067681563,0.9042495899818921,Dec,2,6,5,13,Returning_Visitor,False,True
14,143.6773609556726,23,48.81081060950847,531,2315.620006279564,0.13525563295726448,0.14905466766338407,253.6339480082306,0.9367614292640922,Mar,5,7,3,2,Returning_Visitor,True,True
29,232.1672663120588,2,206.64339645862682,608,1181.8373345345608,0.025917213425384444,0.03387192089186802,277.8679198419309,0.8845139981185305,Dec,6,12,5,15,New_Visitor,False,True
8,29.585274908382388,20,23.64343476436852,430,5599.487990081213,0.048771634508454634,0.08154799239424876,56.57832400228489,0.2253694047687238,Jul,1,7,3,14,Returning_Visitor,False,True
1,69.99873150023359,18,164.04167226259028,357,2968.845610563063,0.0030808626838926267,0.10900031212166922,319.01268565518836,0.3017063862951205,Mar,7,3,1,3,New_Visitor,True,True
4,355.877490131024,12,231.93044856058128,58,524.0894761122954,0.11628264922213152,0.0528791481830498,44.39883665172752,0.9484149203071883,June,4,2,2,16,New_Visitor,False,True
5,243.4750111531203,6,285.0179505146912,223,7319.349616601167,0.07941867150919302,0.16648014334265634,112.8139159583447,0.6142137793306789,Sep,5,1,5,15,Returning_Visitor,True,True
6,380.1136200681942,9,209.5582688908238,188,3093.1618480046536,0.08468663315905023,0.0809534552195844,350.7793855445349,0.6323494975325425,Nov,3,12,3,3,New_Visitor,False,False
20,399.50001375652676,2,29.847527290375055,58,5967.5460732332,0.020636988483447107,0.07534649555711277,368.71880254158873,0.4170054870958,May,3,12,5,5,New_Visitor,True,True
24,148.74404613323776,22,26.55616491424231,7,3671.3215040578275,0.07046184815792851,0.03563543005343397,35.0748581500897,0.6152113987264203,Oct,1,4,7,11,Other,False,True
0,119.52122563330985,1,219.47941456141976,483,7127.408713417701,0.18379964315745334,0.04395957728858449,64.84817413635074,0.16052286833107943,Dec,2,8,8,6,New_Visitor,True,True
22,343.3424220636387,6,64.59882150104059,405,232.5779760507851,0.012947263200157112,0.058255934157701694,143.36728491267596,0.9493640071309111,Feb,5,12,3,12,New_Visitor,False,True
25,399.44457081498166,8,134.17179258997464,613,2075.2545683224007,0.19499162517121302,0.06986581267814078,286.5860387789162,0.9455339908251836,Jul,3,1,3,9,Other,False,True
6,251.85649369298292,20,292.98633040540767,471,4366.207675949101,0.16960192776364758,0.14025956214068688,59.629154919982774,0.8571196755109023,Jul,3,10,3,8,New_Visitor,True,True
19,318.0562890046089,11,245.97203952116269,20,2585.8329925844528,0.04059797798713649,0.1992610691828619,61.893060097041186,0.2559912330392161,Jul,1,10,7,12,Other,True,True
24,312.6983435261098,21,253.97800719006017,383,5941.5084292365655,0.1410843798011532,0.10131165445363849,218.18161521567276,0.8760089058265597,May,1,1,7,7,New_Visitor,False,True
29,142.13588328781879,9,258.2309714184236,411,5507.3451606795825,0.018189311998661164,0.14107064332487715,236.06286053610788,0.700114983547031,Aug,3,4,5,8,New_Visitor,False,True
11,229.70815210283487,18,185.86360203646737,304,204.19442063738023,0.031933145524470685,0.048741670414681054,35.180918853915074,0.24621956973970183,Apr,7,13,4,14,Returning_Visitor,False,False
15,333.22277650568543,12,223.1801771587435,309,4804.104002628277,0.09759223842342864,0.18941929223703557,162.03283383069632,0.8353312768402752,May,4,4,7,15,New_Visitor,True,True
15,275.24555050442217,9,107.68827439028618,230,6687.091132084176,0.08009121348058712,0.16207812756512616,292.89108088398325,0.09094630682914406,Nov,7,2,2,3,New_Visitor,True,True
10,8.465525592815304,4,299.5338679718552,235,2524.976061386572,0.1630057448441251,0.13701524163900128,136.62722081434407,0.7170945404232241,Dec,4,1,4,3,Other,False,True
20,134.6822675590134,14,83.8866508963935,662,1114.8715657391995,0.187850993644327,0.06267857384092781,96.88124319067262,0.9974190093957267,Oct,2,6,7,19,Returning_Visitor,True,True
3,57.79027863784214,20,177.00222099105585,579,5906.376693467057,0.18856308127125868,0.01632061613483431,45.737189781114694,0.43111426330038527,Feb,7,12,6,17,New_Visitor,False,True
12,93.18888483121563,2,84.618503496358,45,7203.419691304547,0.029400581936351068,0.1936449101766192,185.86365920339168,0.6216314733260346,Oct,8,1,2,18,Returning_Visitor,False,True
6,362.19579099653026,7,33.62131516802195,221,5255.233775189567,0.13724561615795358,0.14504069390108446,376.04031500537536,0.21645731227760923,Nov,8,8,2,9,Returning_Visitor,True,True
3,14.75731556430726,5,170.275744453103,155,6768.349234011498,0.11415738665821902,0.02731452031939521,245.62225504572018,0.4665135259232194,Sep,2,12,4,14,Other,False,True
14,87.92028478476949,18,106.00460125984192,94,7989.3200338889965,0.07404606415711464,0.11036848084171885,26.620270084825748,0.1082363752208193,Oct,2,5,7,9,Other,False,True
18,123.82774089529258,16,174.96578025701632,608,3995.0886993530066,0.1989657024285704,0.12220177978699767,103.3602917507221,0.6953792975658882,May,1,9,1,4,Other,True,True
8,246.75362878655793,9,167.60354299949785,82,7482.309670234707,0.09120902782792849,0.08869035094787128,296.28393427286,0.772762705391163,May,7,13,7,2,Other,False,True
10,213.6406760343462,0,162.6770187430685,244,2754.897488652312,0.13306626880380243,0.09435257173821217,302.7218497532854,0.5883513283583413,Jan,2,9,8,16,Other,True,True
7,87.30779314135444,12,36.99033661395883,574,5965.187572454728,0.10056834088622667,0.10919787904096195,150.30100229958262,0.7410970517112188,Apr,6,8,7,5,New_Visitor,False,True
0,65.69642688926179,9,132.05423230510712,9,7211.729138711463,0.02058078741416256,0.16030120668840553,26.78598544772024,0.6898266150280187,June,3,12,1,4,Returning_Visitor,True,False
22,94.71921383844753,11,243.60118181963753,88,4167.002108696707,0.0282200473436808,0.1623380526542639,214.74582382080015,0.9229385612056846,Oct,6,7,9,3,New_Visitor,False,True
24,201.01185068066223,1,94.54304866339075,676,5011.738642936181,0.1500286521587595,0.19211964600386175,293.0199398243861,0.47855299099151116,June,2,1,6,1,Other,True,True
23,108.47111428448137,9,133.14945158761955,325,7763.9507002760965,0.16033677187882794,0.0343800288412518,132.71713615961005,0.5384277099176429,Dec,3,5,3,13,Returning_Visitor,False,True
7,379.04100064308886,20,148.1494770960804,285,2009.4397843046315,0.07276362283301428,0.02204951639918471,315.46738166119076,0.37215805420593406,Aug,8,2,1,12,New_Visitor,False,True
12,185.54608857153903,22,258.81939377752343,214,2847.823084863453,0.013391830233274726,0.1221079674971021,131.74839248263243,0.35283857594464907,Feb,1,5,1,4,Returning_Visitor,False,False
21,23.518406617854826,0,196.67993076780567,71,6178.213530418004,0.1914010852221191,0.14076714673344015,67.54883761282974,0.8177459522037014,Apr,1,7,2,1,Other,True,True
26,291.70656233465337,0,30.060760451194202,207,2727.762638257984,0.09941447937271204,0.06798873967771844,319.55991565695274,0.9288693394721917,Feb,8,12,7,15,Other,True,True
3,131.53811528359586,19,259.5512957415064,138,4006.2033196300968,0.02682966499438093,0.19696973336306203,53.46585854473575,0.30975763498906084,Jan,4,10,6,7,Returning_Visitor,False,True
7,261.395572823299,14,249.61979264462698,378,403.6616954677621,0.039691961695675175,0.1682389087330598,97.71152578655844,0.4193586971152474,Nov,7,2,9,1,Other,True,True
2,111.8377482092928,21,226.09379417975262,640,4523.872324476009,0.009072037052551862,0.09862638563294308,341.3586592015605,0.3523156588551144,Feb,6,13,8,11,New_Visitor,True,True
28,228.29749669332796,24,139.8174054956513,401,5014.278499813285,0.1419711766310512,0.14484001043477232,209.15238821886018,0.8546502944228461,Aug,3,7,4,10,Returning_Visitor,False,True
8,308.86100192298585,0,227.26361504574203,611,660.8359994500414,0.140818818317669,0.0906117479080091,61.686476162936145,0.9478039389709494,Oct,6,2,4,6,New_Visitor,True,False
28,371.2034967098216,20,143.62261879282715,522,1951.217353008989,0.12050088058692768,0.03992446927832878,246.25183353238276,0.9019937144571326,Aug,4,7,6,20,Other,False,True
1,104.45085777323082,8,220.98706029814886,339,3465.494047692296,0.1092600565524681,0.03187368858747628,234.37857330341907,0.013223425272288702,Aug,7,8,7,7,New_Visitor,True,True
1,133.94278039959246,23,264.0330494917609,175,6249.928496991797,0.07629817773339398,0.057995879841049904,220.50279970097813,0.17273772252504516,Feb,5,4,5,6,Other,True,False
27,185.70656811437587,6,267.162475539179,356,173.25589755189253,0.19012671793630892,0.17914596712566958,136.2186373467651,0.8951653779602643,Jan,5,7,5,8,New_Visitor,True,True
12,370.86993509439554,15,136.3735722562364,377,2650.7960167600836,0.1601042462051385,0.07514664882762422,162.66635914403116,0.5252285915448196,Feb,3,8,2,10,Other,True,False
14,360.55474272426284,15,257.8028038056088,315,39.140729571791155,0.18152434643496776,0.18134133629967755,304.37158333008176,0.37748254946571647,Nov,4,9,4,19,Other,True,True
27,35.95131204025521,12,30.437214152313942,661,4170.25911649964,0.06233185877924679,0.1596214148840886,370.50761374266057,0.40692477864318644,Dec,1,13,8,20,Other,True,True
22,52.771930301524336,9,30.54582524603431,74,3990.2056758446315,0.19565673748954623,0.12138316800917831,231.1834887866275,0.8241083827608507,Aug,1,12,2,2,Returning_Visitor,False,False
11,198.2036709322553,17,164.480084060244,98,6042.974109072711,0.033070059700086585,0.1794845334294222,372.9740430337434,0.8122261428367193,May,3,8,1,15,Other,True,True
25,42.647709122169395,8,195.55338553688068,264,31.3566948820867,0.01125450655821534,0.03789264206288694,70.32508409150483,0.8281629846693195,Dec,7,12,9,7,New_Visitor,False,True
3,138.232349339479,11,45.89813279352081,82,6069.708950508733,0.06396809162565867,0.015244418801363714,116.02742735595749,0.8478502128091443,May,1,6,8,20,Returning_Visitor,False,True
25,59.35415128699106,23,141.6540134417979,581,7129.816528827643,0.04025738249865296,0.15007500516538794,334.3634473718242,0.06945023222438673,Nov,7,1,7,17,Returning_Visitor,False,True
7,254.41614205275434,12,28.30880034477692,227,2539.360948129362,0.10350470482880447,0.18108324622976243,385.29024797281875,0.7564077898587358,Jul,4,13,6,19,New_Visitor,False,True
8,379.7981726956647,10,180.62984566599312,683,2669.5226869911667,0.07003985282393879,0.07661886507552468,356.1714832932422,0.610888884767345,Jan,4,9,6,9,Returning_Visitor,False,True
22,398.6935081177526,14,256.5282110258544,130,8.553293109154758,0.03434922229274282,0.0009310051311768098,196.56554909206645,0.25372996779446144,Jan,2,7,7,7,New_Visitor,False,True
4,150.09645299876593,9,221.29169280585714,9,3432.903016015787,0.16885166369924526,0.15326622085077413,324.33985880612977,0.592548622680292,Aug,2,7,4,20,Returning_Visitor,True,True
23,239.6050548458449,9,113.48746572878137,567,4904.112497521654,0.10159410423366529,0.07298787948065014,80.45383699956457,0.6838582676298528,Oct,7,1,2,3,Returning_Visitor,True,True
19,342.5070614096325,8,298.1381389911365,544,981.5589027166851,0.021905987674764572,0.1171242865972372,126.91462024950314,0.5711197227596957,June,8,7,5,3,New_Visitor,False,True
